1.1e-05
6e-06
4.9999999999999996e-06
3e-06
2.1999999999999997e-06
2e-06
2e-06
1.6250000000000001e-06
1.4444444444444447e-06
1.0000000000000002e-06
1.0000000000000002e-06
1.1499999999999997e-05
1.0000000000000002e-06
1.0000000000000002e-06
1.066666666666667e-06
1.0000000000000002e-06
