0.000112
9.1e-05
4.966666666666666e-05
9.625000000000001e-05
2.76e-05
2.3333333333333332e-05
1.8428571428571426e-05
2.2375e-05
1.5888888888888887e-05
1.3299999999999998e-05
1.5636363636363636e-05
1.6166666666666665e-05
1.1999999999999997e-05
1.05e-05
9.466666666666667e-06
1.3812500000000002e-05
